Location,FileName,SurveyDate,Point_ID,Kind,Transect_ID,Type,Station_nom_m,Track,Seq,Northing,Easting,Elevation_ft,Elevation_m,Distance_m,Lat,Lon,CRS
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-51,ep,S2,elevation profile,,,51.0,1804037.196,6425236.318,2.465,0.751333503,17.73,38.1149467,-122.4741638,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-52,ep,S2,elevation profile,,,52.0,1804035.542,6425236.571,2.363,0.72024384,18.24,38.1149421,-122.4741629,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-53,ep,S2,elevation profile,,,53.0,1804033.564,6425237.132,2.376,0.724206248,18.86,38.1149367,-122.4741609,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-1,ep,S3,elevation profile,,,1.0,1803997.663,6425111.293,2.389,0.728168656,-22.99,38.1148363,-122.4745976,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-2,ep,S3,elevation profile,,,2.0,1804000.422,6425111.128,2.351,0.716586233,-22.14,38.1148439,-122.4745982,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-3,ep,S3,elevation profile,,,3.0,1804002.409,6425111.208,2.423,0.738531877,-21.54,38.1148494,-122.474598,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-4,ep,S3,elevation profile,,,4.0,1804004.604,6425110.401,2.573,0.784251969,-20.83,38.1148554,-122.4746009,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-5,ep,S3,elevation profile,,,5.0,1804008.222,6425109.616,2.622,0.799187198,-19.7,38.1148653,-122.4746036,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-6,ep,S3,elevation profile,,,6.0,1804011.343,6425109.39,2.899,0.883616967,-18.74,38.1148739,-122.4746045,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-7,ep,S3,elevation profile,,,7.0,1804013.743,6425108.784,2.977,0.907391415,-17.99,38.1148804,-122.4746066,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-8,ep,S3,elevation profile,,,8.0,1804019.291,6425107.866,3.363,1.02504445,-16.28,38.1148957,-122.4746099,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-9,ep,S3,elevation profile,,,9.0,1804022.98,6425106.707,3.509,1.069545339,-15.1,38.1149058,-122.474614,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-10,ep,S3,elevation profile,,,10.0,1804027.33,6425105.935,3.72,1.133858268,-13.75,38.1149177,-122.4746168,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-11,ep,S3,elevation profile,,,11.0,1804031.382,6425104.957,3.878,1.182016764,-12.48,38.1149288,-122.4746203,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-12,ep,S3,elevation profile,,,12.0,1804037.475,6425105.128,4.67,1.423418847,-10.62,38.1149456,-122.4746198,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-13,ep,S3,elevation profile,,,13.0,1804043.029,6425105.299,4.832,1.472796546,-8.93,38.1149608,-122.4746193,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-14,ep,S3,elevation profile,,,14.0,1804047.246,6425104.541,4.89,1.490474981,-7.62,38.1149724,-122.474622,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-15,ep,S3,elevation profile,,,15.0,1804053.963,6425104.197,5.338,1.627025654,-5.57,38.1149908,-122.4746233,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-16,ep,S3,elevation profile,,,16.0,1804060.042,6425103.915,5.407,1.648056896,-3.72,38.1150075,-122.4746244,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-17,ep,S3,elevation profile,,,17.0,1804065.306,6425103.167,5.523,1.683413767,-2.1,38.1150219,-122.4746271,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-18pin,ep,S3,elevation profile,,,18.0,1804070.402,6425098.547,5.697,1.736449073,0.0,38.1150359,-122.4746432,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-19,ep,S3,elevation profile,,,19.0,1804074.347,6425099.207,5.754,1.753822708,1.22,38.1150467,-122.474641,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-20,ep,S3,elevation profile,,,20.0,1804080.223,6425097.568,5.917,1.803505207,3.08,38.1150628,-122.4746468,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-21,ep,S3,elevation profile,,,21.0,1804087.323,6425096.487,6.07,1.8501397,5.27,38.1150823,-122.4746507,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-22,ep,S3,elevation profile,,,22.0,1804093.54,6425096.512,6.072,1.850749301,7.16,38.1150994,-122.4746507,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-23,ep,S3,elevation profile,,,23.0,1804103.09,6425097.15,6.322,1.926949454,10.08,38.1151256,-122.4746487,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-24,ep,S3,elevation profile,,,24.0,1804111.933,6425096.016,6.421,1.957124714,12.8,38.1151499,-122.4746528,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-25,ep,S3,elevation profile,,,25.0,1804119.52,6425096.437,6.322,1.926949454,15.11,38.1151707,-122.4746515,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-26,ep,S3,elevation profile,,,26.0,1804127.411,6425096.834,6.454,1.967183134,17.52,38.1151924,-122.4746502,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-27,ep,S3,elevation profile,,,27.0,1804142.822,6425097.157,6.471,1.972364745,22.22,38.1152347,-122.4746494,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-28,ep,S3,elevation profile,,,28.0,1804150.335,6425096.965,6.689,2.038811278,24.51,38.1152553,-122.4746502,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-29,ep,S3,elevation profile,,,29.0,1804154.704,6425096.691,6.708,2.044602489,25.84,38.1152673,-122.4746512,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-30,ep,S3,elevation profile,,,30.0,1804158.972,6425094.056,6.978,2.126898654,27.37,38.115279,-122.4746605,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-31,ep,S3,elevation profile,,,31.0,1804161.165,6425092.14,6.769,2.063195326,28.26,38.115285,-122.4746672,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-32,ep,S3,elevation profile,,,32.0,1804164.977,6425092.015,6.936,2.114097028,29.42,38.1152955,-122.4746677,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-33,ep,S3,elevation profile,,,33.0,1804168.96,6425090.53,6.9,2.103124206,30.72,38.1153064,-122.4746729,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-34,ep,S3,elevation profile,,,34.0,1804170.329,6425089.985,6.851,2.088188976,31.17,38.1153101,-122.4746748,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-35,ep,S3,elevation profile,,,35.0,1804171.88,6425089.821,6.79,2.069596139,31.64,38.1153144,-122.4746754,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-36,ep,S3,elevation profile,,,36.0,1804177.25,6425089.474,6.819,2.078435357,33.28,38.1153291,-122.4746767,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-37,ep,S3,elevation profile,,,37.0,1804183.154,6425088.875,6.665,2.031496063,35.09,38.1153453,-122.4746789,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-38,ep,S3,elevation profile,,,38.0,1804189.416,6425087.825,6.738,2.053746507,37.03,38.1153625,-122.4746827,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-39,ep,S3,elevation profile,,,39.0,1804195.336,6425087.338,6.801,2.072948946,38.84,38.1153788,-122.4746845,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-40,ep,S3,elevation profile,,,40.0,1804201.675,6425087.522,6.847,2.086969774,40.77,38.1153962,-122.4746839,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-41,ep,S3,elevation profile,,,41.0,1804204.739,6425085.597,6.728,2.050698501,41.87,38.1154045,-122.4746907,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-42,ep,S3,elevation profile,,,42.0,1804211.239,6425085.451,6.717,2.047345695,43.86,38.1154224,-122.4746913,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-43,ep,S3,elevation profile,,,43.0,1804215.225,6425085.953,6.673,2.033934468,45.08,38.1154333,-122.4746896,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-44,ep,S3,elevation profile,,,44.0,1804222.703,6425087.08,6.735,2.052832106,47.39,38.1154539,-122.4746859,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-45,ep,S3,elevation profile,,,45.0,1804227.291,6425087.701,6.635,2.022352045,48.8,38.1154665,-122.4746838,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-46,ep,S3,elevation profile,,,46.0,1804235.078,6425087.641,6.613,2.015646431,51.17,38.1154879,-122.4746841,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-47,ep,S3,elevation profile,,,47.0,1804243.517,6425088.104,6.597,2.010769622,53.75,38.1155111,-122.4746827,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-48,ep,S3,elevation profile,,,48.0,1804254.081,6425087.113,6.588,2.008026416,56.98,38.1155401,-122.4746863,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-49,ep,S3,elevation profile,,,49.0,1804262.644,6425088.841,6.773,2.064414529,59.64,38.1155636,-122.4746805,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-50,ep,S3,elevation profile,,,50.0,1804269.36,6425089.156,6.751,2.057708915,61.69,38.115582,-122.4746795,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-51,ep,S3,elevation profile,,,51.0,1804278.915,6425089.941,6.706,2.043992888,64.61,38.1156083,-122.4746769,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-52,ep,S3,elevation profile,,,52.0,1804286.022,6425090.329,6.748,2.056794514,66.78,38.1156278,-122.4746757,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-53,ep,S3,elevation profile,,,53.0,1804293.258,6425089.907,6.666,2.031800864,68.99,38.1156477,-122.4746773,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-54,ep,S3,elevation profile,,,54.0,1804299.911,6425089.497,6.645,2.025400051,71.03,38.1156659,-122.4746789,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-55,ep,S3,elevation profile,,,55.0,1804306.623,6425087.592,6.76,2.060452121,73.15,38.1156843,-122.4746856,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-56,ep,S3,elevation profile,,,56.0,1804314.147,6425085.487,6.735,2.052832106,75.53,38.115705,-122.4746931,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-57,ep,S3,elevation profile,,,57.0,1804319.399,6425085.821,6.653,2.027838456,77.14,38.1157194,-122.474692,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-58,ep,S3,elevation profile,,,58.0,1804325.881,6425084.806,6.689,2.038811278,79.14,38.1157372,-122.4746956,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-59,ep,S3,elevation profile,,,59.0,1804330.567,6425083.542,6.823,2.079654559,80.62,38.11575,-122.4747001,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-60,ep,S3,elevation profile,,,60.0,1804341.641,6425081.14,6.849,2.087579375,84.07,38.1157804,-122.4747087,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-61,ep,S3,elevation profile,,,61.0,1804353.706,6425079.203,6.665,2.031496063,87.79,38.1158135,-122.4747156,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-62,ep,S3,elevation profile,,,62.0,1804364.159,6425078.547,6.626,2.019608839,90.99,38.1158422,-122.4747181,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-63,ep,S3,elevation profile,,,63.0,1804375.414,6425078.829,6.75,2.057404115,94.42,38.1158731,-122.4747173,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-64,ep,S3,elevation profile,,,64.0,1804386.362,6425079.399,6.739,2.054051308,97.76,38.1159032,-122.4747155,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-65,ep,S3,elevation profile,,,65.0,1804395.812,6425078.667,6.642,2.024485649,100.65,38.1159291,-122.4747182,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-66,ep,S3,elevation profile,,,66.0,1804407.818,6425079.665,6.693,2.04003048,104.32,38.1159621,-122.474715,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-67,ep,S3,elevation profile,,,67.0,1804418.224,6425078.755,6.737,2.053441707,107.51,38.1159906,-122.4747183,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-68,ep,S3,elevation profile,,,68.0,1804429.824,6425079.57,6.624,2.018999238,111.05,38.1160225,-122.4747157,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-69,ep,S3,elevation profile,,,69.0,1804437.642,6425081.965,6.729,2.051003302,113.54,38.116044,-122.4747075,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-70,ep,S3,elevation profile,,,70.0,1804451.04,6425083.934,6.593,2.009550419,117.67,38.1160808,-122.4747009,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-71,ep,S3,elevation profile,,,71.0,1804464.153,6425085.968,6.75,2.057404115,121.71,38.1161168,-122.4746941,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-72,ep,S3,elevation profile,,,72.0,1804479.755,6425084.981,6.756,2.059232918,126.48,38.1161597,-122.4746978,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-3-ep-73,ep,S3,elevation profile,,,73.0,1804491.63,6425088.031,6.946,2.117145034,130.22,38.1161923,-122.4746874,CA zone II (EPSG:2226)
