Location,FileName,Point_ID,Kind,Transect_ID,Type,Station_nom_m,Track,Seq,Northing,Easting,Elevation_ft,Elevation_m,Distance_m,Lat,Lon,CRS
Corte Madera,corte-madera-final.csv,edge-42,edge,,marsh edge,,,,2167132.389,5983852.336,5.773,1.760,,37.9295893,-122.5035317,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-43,edge,,marsh edge,,,,2167133.297,5983853.815,5.603,1.708,,37.9295919,-122.5035266,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-44,edge,,marsh edge,,,,2167133.521,5983855.512,5.144,1.568,,37.9295926,-122.5035207,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-45,edge,,marsh edge,,,,2167130.91,5983856.31,5.085,1.550,,37.9295855,-122.5035178,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-46,edge,,marsh edge,,,,2167129.493,5983857.416,4.937,1.505,,37.9295817,-122.5035138,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-47,edge,,marsh edge,,,,2167127.768,5983859.242,4.917,1.499,,37.9295771,-122.5035074,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-48,edge,,marsh edge,,,,2167125.202,5983860.977,4.940,1.506,,37.9295701,-122.5035012,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-49,edge,,marsh edge,,,,2167121.892,5983862.314,5.141,1.567,,37.9295611,-122.5034963,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-50,edge,,marsh edge,,,,2167118.492,5983862.189,5.542,1.689,,37.9295518,-122.5034965,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-51,edge,,marsh edge,,,,2167116.938,5983862.958,5.566,1.697,,37.9295475,-122.5034937,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-52,edge,,marsh edge,,,,2167116.31,5983865.558,5.355,1.632,,37.9295460,-122.5034846,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-53,edge,,marsh edge,,,,2167114,5983864.659,5.372,1.637,,37.9295396,-122.5034876,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-54,edge,,marsh edge,,,,2167112.538,5983864.682,5.151,1.570,,37.9295356,-122.5034874,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-55,edge,,marsh edge,,,,2167111.863,5983863.261,5.583,1.702,,37.9295336,-122.5034923,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-56,edge,,marsh edge,,,,2167110.312,5983863.255,5.706,1.739,,37.9295294,-122.5034922,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-57,edge,,marsh edge,,,,2167109.445,5983865.267,5.564,1.696,,37.9295271,-122.5034851,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-58,edge,,marsh edge,,,,2167108.284,5983867.103,5.395,1.644,,37.9295240,-122.5034787,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-59,edge,,marsh edge,,,,2167105.874,5983869.151,5.476,1.669,,37.9295175,-122.5034714,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-60,edge,,marsh edge,,,,2167102.669,5983871.666,5.295,1.614,,37.9295089,-122.5034625,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-61,edge,,marsh edge,,,,2167099.787,5983872.935,5.339,1.627,,37.9295010,-122.5034578,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-62,edge,,marsh edge,,,,2167098.7,5983874.826,4.973,1.516,,37.9294982,-122.5034512,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-63,edge,,marsh edge,,,,2167094.72,5983876.334,5.083,1.549,,37.9294873,-122.5034457,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-64,edge,,marsh edge,,,,2167092.828,5983875.929,4.957,1.511,,37.9294821,-122.5034470,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-65,edge,,marsh edge,,,,2167092.255,5983874.253,5.048,1.539,,37.9294804,-122.5034527,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-66,edge,,marsh edge,,,,2167091.858,5983872.449,5.223,1.592,,37.9294792,-122.5034589,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-67,edge,,marsh edge,,,,2167092.081,5983870.339,5.362,1.634,,37.9294797,-122.5034663,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-68,edge,,marsh edge,,,,2167092.209,5983866.789,5.403,1.647,,37.9294799,-122.5034786,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-69,edge,,marsh edge,,,,2167092.878,5983863.203,5.544,1.690,,37.9294815,-122.5034911,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-70,edge,,marsh edge,,,,2167092.499,5983860.472,5.293,1.613,,37.9294803,-122.5035005,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-71,edge,,marsh edge,,,,2167092.056,5983859.522,5.154,1.571,,37.9294790,-122.5035038,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-72,edge,,marsh edge,,,,2167090.865,5983859.075,5.662,1.726,,37.9294757,-122.5035052,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-73,edge,,marsh edge,,,,2167089.546,5983860.08,5.645,1.721,,37.9294722,-122.5035016,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-74,edge,,marsh edge,,,,2167089.13,5983862.202,5.203,1.586,,37.9294711,-122.5034943,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-75,edge,,marsh edge,,,,2167088.023,5983865.08,5.453,1.662,,37.9294683,-122.5034842,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-76,edge,,marsh edge,,,,2167086.758,5983868.033,5.577,1.700,,37.9294650,-122.5034739,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-77,edge,,marsh edge,,,,2167086.057,5983871.079,5.232,1.595,,37.9294632,-122.5034633,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-78,edge,,marsh edge,,,,2167085.417,5983874.394,5.060,1.542,,37.9294617,-122.5034517,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-79,edge,,marsh edge,,,,2167085.656,5983876.737,4.605,1.404,,37.9294625,-122.5034436,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-80,edge,,marsh edge,,,,2167084.569,5983879.436,5.128,1.563,,37.9294596,-122.5034342,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-81,edge,,marsh edge,,,,2167084.042,5983881.702,5.322,1.622,,37.9294583,-122.5034263,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-82,edge,,marsh edge,,,,2167082.916,5983883.612,5.429,1.655,,37.9294553,-122.5034196,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-83,edge,,marsh edge,,,,2167082.139,5983885.64,5.427,1.654,,37.9294533,-122.5034125,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-84,edge,,marsh edge,,,,2167082.164,5983886.913,5.381,1.640,,37.9294535,-122.5034081,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-85,edge,,marsh edge,,,,2167081.798,5983889.717,5.030,1.533,,37.9294526,-122.5033983,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-86,edge,,marsh edge,,,,2167082.161,5983894.077,4.913,1.497,,37.9294539,-122.5033833,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-87,edge,,marsh edge,,,,2167082.4,5983896.201,4.643,1.415,,37.9294547,-122.5033759,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-88,edge,,marsh edge,,,,2167082.139,5983897.865,4.656,1.419,,37.9294540,-122.5033701,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-89,edge,,marsh edge,,,,2167080.928,5983900.12,4.286,1.306,,37.9294509,-122.5033622,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-90,edge,,marsh edge,,,,2167078.802,5983901.829,4.791,1.460,,37.9294451,-122.5033561,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-91,edge,,marsh edge,,,,2167076.523,5983902.834,4.904,1.495,,37.9294389,-122.5033525,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-92,edge,,marsh edge,,,,2167075.588,5983904.608,4.928,1.502,,37.9294365,-122.5033463,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-93,edge,,marsh edge,,,,2167074.798,5983907.054,4.642,1.415,,37.9294344,-122.5033377,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-94,edge,,marsh edge,,,,2167072.792,5983908.611,4.923,1.501,,37.9294290,-122.5033322,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-95,edge,,marsh edge,,,,2167071.076,5983909.909,5.109,1.557,,37.9294244,-122.5033275,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-96,edge,,marsh edge,,,,2167069.035,5983912.466,4.904,1.495,,37.9294189,-122.5033185,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-97,edge,,marsh edge,,,,2167064.956,5983914.83,5.063,1.543,,37.9294079,-122.5033100,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-98,edge,,marsh edge,,,,2167060.742,5983913.967,5.407,1.648,,37.9293962,-122.5033127,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-99,edge,,marsh edge,,,,2167058.987,5983916.511,5.311,1.619,,37.9293916,-122.5033038,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-100,edge,,marsh edge,,,,2167056.194,5983917.748,5.200,1.585,,37.9293840,-122.5032993,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,benchmark-start-1,benchmark,,benchmark start,,,,2188683.911,6026845.825,26.904,8.200,,37.9911968,-122.3559771,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,benchmark-start-2,benchmark,,benchmark start,,,,2188683.981,6026845.813,26.929,8.208,,37.9911969,-122.3559772,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,benchmark-start-3,benchmark,,benchmark start,,,,2188684.023,6026845.794,26.878,8.192,,37.9911971,-122.3559772,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,benchmark-final-1,benchmark,,benchmark end,,,,2188683.983,6026845.792,26.975,8.222,,37.9911969,-122.3559772,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,benchmark-final-2,benchmark,,benchmark end,,,,2188683.987,6026845.8,26.998,8.229,,37.9911970,-122.3559772,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,benchmark-final-3,benchmark,,benchmark end,,,,2188683.991,6026845.797,26.989,8.226,,37.9911970,-122.3559772,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-1-tile-0.5-a,tile,GM1,tile,0.5,a,,2188642.839,6025897.574,6.827,2.081,0.00,37.9910323,-122.3592641,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-1-tile-0.5-b,tile,GM1,tile,0.5,b,,2188643.305,6025897.725,6.802,2.073,0.06,37.9910336,-122.3592636,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-1-tile-0.5-c,tile,GM1,tile,0.5,c,,2188643.752,6025897.761,6.789,2.069,0.08,37.9910348,-122.3592635,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-1-tile-2-a,tile,GM1,tile,2,a,,2188643.536,6025902.114,6.666,2.032,1.40,37.9910345,-122.3592484,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-1-tile-2-b,tile,GM1,tile,2,b,,2188644.009,6025902.009,6.699,2.042,1.37,37.9910357,-122.3592488,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-1-tile-2-c,tile,GM1,tile,2,c,,2188644.456,6025902.073,6.691,2.039,1.40,37.9910370,-122.3592486,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-1-tile-6-a,tile,GM1,tile,6,a,,2188644.291,6025915.39,6.562,2.000,5.45,37.9910373,-122.3592024,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-1-tile-6-b,tile,GM1,tile,6,b,,2188644.923,6025915.473,6.565,2.001,5.49,37.9910390,-122.3592022,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-1-tile-6-c,tile,GM1,tile,6,c,,2188645.507,6025915.479,6.552,1.997,5.50,37.9910406,-122.3592022,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-1-tile-12-a,tile,GM1,tile,12,a,,2188645.954,6025935.001,6.405,1.952,11.45,37.9910429,-122.3591345,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-1-tile-12-b,tile,GM1,tile,12,b,,2188646.367,6025935.035,6.413,1.955,11.47,37.9910440,-122.3591344,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-1-tile-12-c,tile,GM1,tile,12,c,,2188646.94,6025935.008,6.433,1.961,11.47,37.9910456,-122.3591345,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-1-tile-18-a,tile,GM1,tile,18,a,,2188647.466,6025954.869,6.491,1.978,17.52,37.9910481,-122.3590657,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-1-tile-18-b,tile,GM1,tile,18,b,,2188647.918,6025954.944,6.435,1.961,17.55,37.9910494,-122.3590654,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-1-tile-18-c,tile,GM1,tile,18,c,,2188648.494,6025954.982,6.425,1.958,17.58,37.9910510,-122.3590653,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-1-tile-24-a,tile,GM1,tile,24,a,,2188649.008,6025974.154,6.346,1.934,23.42,37.9910534,-122.3589989,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-1-tile-24-b,tile,GM1,tile,24,b,,2188649.457,6025974.172,6.385,1.946,23.43,37.9910546,-122.3589988,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-1-tile-24-c,tile,GM1,tile,24,c,,2188649.97,6025974.113,6.391,1.948,23.43,37.9910560,-122.3589991,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-1-tile-48-a,tile,GM1,tile,48,a,,2188654.122,6026052.854,6.222,1.896,47.45,37.9910717,-122.3587262,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-1-tile-48-b,tile,GM1,tile,48,b,,2188654.642,6026052.789,6.143,1.872,47.45,37.9910732,-122.3587264,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-1-tile-48-c,tile,GM1,tile,48,c,,2188655.273,6026052.796,6.191,1.887,47.46,37.9910749,-122.3587265,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-2-tile-0.5-a,tile,GM2,tile,0.5,a,,2188551.448,6025913.737,5.431,1.655,0.00,37.9907822,-122.3592018,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-2-tile-0.5-b,tile,GM2,tile,0.5,b,,2188552.101,6025913.689,5.893,1.796,0.03,37.9907840,-122.3592020,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-2-tile-0.5-c,tile,GM2,tile,0.5,c,,2188552.802,6025913.929,6.307,1.922,0.14,37.9907860,-122.3592012,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-2-tile-2-a,tile,GM2,tile,2,a,,2188551.477,6025918.869,6.837,2.084,1.53,37.9907826,-122.3591839,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-2-tile-2-b,tile,GM2,tile,2,b,,2188551.88,6025918.847,6.828,2.081,1.55,37.9907837,-122.3591841,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-2-tile-2-c,tile,GM2,tile,2,c,,2188552.337,6025918.819,6.824,2.080,1.57,37.9907850,-122.3591842,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-2-tile-6-a,tile,GM2,tile,6,a,,2188554.199,6025930.798,6.385,1.946,5.26,37.9907907,-122.3591428,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-2-tile-6-b,tile,GM2,tile,6,b,,2188554.541,6025930.77,6.415,1.955,5.28,37.9907917,-122.3591429,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-2-tile-6-c,tile,GM2,tile,6,c,,2188554.99,6025930.758,6.424,1.958,5.30,37.9907929,-122.3591429,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-2-tile-12-a,tile,GM2,tile,12,a,,2188558.255,6025950.161,6.348,1.935,11.29,37.9908029,-122.3590759,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-2-tile-12-b,tile,GM2,tile,12,b,,2188558.774,6025950.136,6.350,1.935,11.32,37.9908043,-122.3590760,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-2-tile-12-c,tile,GM2,tile,12,c,,2188559.152,6025950.033,6.357,1.938,11.31,37.9908054,-122.3590764,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-2-tile-18-a,tile,GM2,tile,18,a,,2188562.072,6025970.262,6.349,1.935,17.53,37.9908145,-122.3590064,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-2-tile-18-b,tile,GM2,tile,18,b,,2188562.647,6025970.023,6.339,1.932,17.49,37.9908161,-122.3590072,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-2-tile-18-c,tile,GM2,tile,18,c,,2188563,6025969.623,6.332,1.930,17.39,37.9908170,-122.3590087,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-2-tile-24-a,tile,GM2,tile,24,a,,2188565.943,6025988.833,6.340,1.932,23.31,37.9908261,-122.3589422,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-2-tile-24-b,tile,GM2,tile,24,b,,2188566.303,6025988.804,6.353,1.936,23.32,37.9908271,-122.3589423,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-2-tile-24-c,tile,GM2,tile,24,c,,2188566.759,6025988.728,6.357,1.938,23.33,37.9908284,-122.3589426,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-2-tile-48-a,tile,GM2,tile,48,a,,2188582.412,6026065.475,6.178,1.883,47.20,37.9908755,-122.3586775,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-2-tile-48-b,tile,GM2,tile,48,b,,2188582.881,6026065.37,6.243,1.903,47.20,37.9908768,-122.3586779,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-2-tile-48-c,tile,GM2,tile,48,c,,2188583.734,6026065.196,6.211,1.893,47.20,37.9908792,-122.3586785,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-1-green-0.5-a,green,GM1,green,0.5,a,,2188644.287,6025897.85,6.786,2.068,0.12,37.9910363,-122.3592633,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-1-green-0.5-b,green,GM1,green,0.5,b,,2188644.871,6025897.788,6.758,2.060,0.11,37.9910379,-122.3592635,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-1-green-0.5-c,green,GM1,green,0.5,c,,2188645.566,6025897.663,6.785,2.068,0.09,37.9910398,-122.3592640,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-1-green-2-a,green,GM1,green,2,a,,2188644.989,6025902.003,6.694,2.040,1.39,37.9910384,-122.3592489,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-1-green-2-b,green,GM1,green,2,b,,2188645.576,6025901.927,6.696,2.041,1.38,37.9910400,-122.3592492,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-1-green-2-c,green,GM1,green,2,c,,2188646.248,6025901.786,6.701,2.042,1.36,37.9910419,-122.3592497,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-1-green-6-a,green,GM1,green,6,a,,2188645.968,6025915.502,6.534,1.992,5.52,37.9910419,-122.3592021,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-1-green-6-b,green,GM1,green,6,b,,2188646.515,6025915.68,6.534,1.992,5.59,37.9910434,-122.3592016,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-1-green-6-c,green,GM1,green,6,c,,2188647.334,6025915.895,6.513,1.985,5.67,37.9910456,-122.3592009,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-1-green-12-a,green,GM1,green,12,a,,2188647.519,6025934.921,6.466,1.971,11.46,37.9910472,-122.3591349,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-1-green-12-b,green,GM1,green,12,b,,2188648.178,6025934.848,6.418,1.956,11.45,37.9910490,-122.3591352,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-1-green-12-c,green,GM1,green,12,c,,2188648.907,6025934.969,6.422,1.957,11.50,37.9910510,-122.3591348,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-1-green-18-a,green,GM1,green,18,a,,2188649.006,6025954.969,6.458,1.968,17.58,37.9910524,-122.3590654,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-1-green-18-b,green,GM1,green,18,b,,2188649.675,6025954.95,6.414,1.955,17.59,37.9910542,-122.3590655,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-1-green-18-c,green,GM1,green,18,c,,2188650.444,6025954.961,6.445,1.964,17.61,37.9910563,-122.3590656,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-1-green-24-a,green,GM1,green,24,a,,2188650.466,6025974.087,6.436,1.962,23.43,37.9910574,-122.3589992,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-1-green-24-b,green,GM1,green,24,b,,2188651.128,6025974.082,6.424,1.958,23.44,37.9910592,-122.3589993,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-1-green-24-c,green,GM1,green,24,c,,2188651.744,6025973.938,6.475,1.974,23.41,37.9910609,-122.3589998,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-1-green-48-a,green,GM1,green,48,a,,2188655.759,6026052.959,6.310,1.923,47.52,37.9910762,-122.3587259,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-1-green-48-b,green,GM1,green,48,b,,2188656.398,6026052.994,6.354,1.937,47.55,37.9910780,-122.3587259,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-1-green-48-c,green,GM1,green,48,c,,2188656.972,6026053.109,6.333,1.930,47.59,37.9910796,-122.3587255,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-2-green-0.5-a,green,GM2,green,0.5,a,,2188553.166,6025913.845,6.221,1.896,0.14,37.9907870,-122.3592015,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-2-green-0.5-b,green,GM2,green,0.5,b,,2188553.719,6025913.902,5.839,1.780,0.19,37.9907885,-122.3592013,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-2-green-0.5-c,green,GM2,green,0.5,c,,2188554.479,6025913.893,5.551,1.692,0.23,37.9907906,-122.3592014,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-2-green-2-a,green,GM2,green,2,a,,2188552.774,6025918.618,6.808,2.075,1.54,37.9907862,-122.3591849,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-2-green-2-b,green,GM2,green,2,b,,2188553.437,6025918.598,6.814,2.077,1.57,37.9907880,-122.3591850,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-2-green-2-c,green,GM2,green,2,c,,2188554.159,6025918.581,6.833,2.083,1.61,37.9907900,-122.3591851,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-2-green-6-a,green,GM2,green,6,a,,2188555.705,6025930.693,6.430,1.960,5.32,37.9907949,-122.3591432,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-2-green-6-b,green,GM2,green,6,b,,2188556.339,6025930.757,6.424,1.958,5.38,37.9907966,-122.3591430,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-2-green-6-c,green,GM2,green,6,c,,2188557.263,6025931.035,6.430,1.960,5.52,37.9907992,-122.3591421,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-2-green-12-a,green,GM2,green,12,a,,2188559.769,6025950.104,6.335,1.931,11.37,37.9908071,-122.3590762,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-2-green-12-b,green,GM2,green,12,b,,2188560.401,6025950.016,6.316,1.925,11.38,37.9908088,-122.3590765,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-2-green-12-c,green,GM2,green,12,c,,2188561.251,6025949.953,6.323,1.927,11.41,37.9908111,-122.3590768,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-2-green-18-a,green,GM2,green,18,a,,2188563.473,6025969.52,6.356,1.937,17.39,37.9908183,-122.3590091,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-2-green-18-b,green,GM2,green,18,b,,2188564.176,6025969.297,6.331,1.930,17.37,37.9908202,-122.3590099,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-2-green-18-c,green,GM2,green,18,c,,2188564.815,6025969.215,6.328,1.929,17.38,37.9908220,-122.3590102,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-2-green-24-a,green,GM2,green,24,a,,2188567.273,6025988.714,6.384,1.946,23.36,37.9908298,-122.3589427,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-2-green-24-b,green,GM2,green,24,b,,2188567.997,6025988.428,6.334,1.931,23.31,37.9908318,-122.3589438,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-2-green-24-c,green,GM2,green,24,c,,2188568.695,6025988.291,6.370,1.942,23.32,37.9908337,-122.3589443,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-2-green-48-a,green,GM2,green,48,a,,2188584.328,6026065.032,6.222,1.896,47.19,37.9908808,-122.3586791,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-2-green-48-b,green,GM2,green,48,b,,2188585.03,6026064.93,6.257,1.907,47.20,37.9908827,-122.3586795,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-2-green-48-c,green,GM2,green,48,c,,2188585.662,6026064.975,6.249,1.905,47.25,37.9908844,-122.3586794,CA zone III (EPSG:2227)
Giant Marsh,giant-marsh-final.csv,gm-1-ep-1,ep,GM1,elevation profile,,,1,2188640.897,6025889.8,4.170,1.271,-2.41,37.9910265,-122.3592910,CA zone III (EPSG:2227)
